file,label,group,color,number
CM-subject4_list4_sent27_0001.wav,0atj4,64,Black,244
CM-subject4_list4_sent3_0001.wav,watw4,65,Black,245
CM-subject4_list4_sent31_0001.wav,jukw4,66,Black,246
CM-subject4_list4_sent32_0001.wav,jidj4,67,Black,247
CM-subject4_list4_sent33_0001.wav,wabj4,68,Black,248
CM-subject4_list4_sent35_0001.wav,wabw4,69,Black,249
CM-subject4_list4_sent36_0001.wav,jikj4,70,Black,250
CM-subject4_list4_sent5_0001.wav,wudj4,71,Black,251
CM-subject4_list4_sent8_0001.wav,wubj4,72,Black,252
CM-subject4_list5_sent11_0001.wav,jibj5,90,Black,253
CM-subject4_list5_sent12_0001.wav,0idw5,74,Black,254
CM-subject4_list5_sent15_0001.wav,wubw5,75,Black,255
CM-subject4_list5_sent17_0001.wav,0ikw5,76,Black,256
CM-subject4_list5_sent2_0001.wav,jibw5,73,Black,257
CM-subject4_list5_sent20_0001.wav,wagw5,77,Black,258
CM-subject4_list5_sent21_0001.wav,0udw5,78,Black,259
CM-subject4_list5_sent22_0001.wav,wagj5,79,Black,260
CM-subject4_list5_sent23_0001.wav,wukj5,80,Black,261
CM-subject4_list5_sent27_0001.wav,0atj5,81,Black,262
CM-subject4_list5_sent3_0001.wav,watw5,82,Black,263
CM-subject4_list5_sent31_0001.wav,jukw5,83,Black,264
CM-subject4_list5_sent32_0001.wav,jidj5,84,Black,265
CM-subject4_list5_sent33_0001.wav,wabj5,85,Black,266
CM-subject4_list5_sent35_0001.wav,wabw5,86,Black,267
CM-subject4_list5_sent36_0001.wav,jikj5,87,Black,268
CM-subject4_list5_sent5_0001.wav,wudj5,88,Black,269
CM-subject4_list5_sent8_0001.wav,wubj5,89,Black,270
MU-subject2_list1_sent11_0001.wav,jibj1,1,Black,271
MU-subject2_list1_sent12_0001.wav,0idw1,2,Black,272
MU-subject2_list1_sent15_0001.wav,wubw1,3,Black,273
MU-subject2_list1_sent17_0001.wav,0ikw1,4,Black,274
MU-subject2_list1_sent2_0001.wav,jibw1,5,Black,275
MU-subject2_list1_sent20_0001.wav,wagw1,6,Black,276
MU-subject2_list1_sent21_0001.wav,0udw1,7,Black,277
MU-subject2_list1_sent22_0001.wav,wagj1,8,Black,278
MU-subject2_list1_sent23_0001.wav,wukj1,9,Black,279
MU-subject2_list1_sent27_0001.wav,0atj1,10,Black,280
MU-subject2_list1_sent3_0001.wav,watw1,11,Black,281
MU-subject2_list1_sent31_0001.wav,jukw1,12,Black,282
MU-subject2_list1_sent32_0001.wav,jidj1,13,Black,283
MU-subject2_list1_sent33_0001.wav,wabj1,14,Black,284
MU-subject2_list1_sent35_0001.wav,wabw1,15,Black,285
MU-subject2_list1_sent36_0001.wav,jikj1,16,Black,286
MU-subject2_list1_sent5_0001.wav,wudj1,17,Black,287
MU-subject2_list1_sent8_0001.wav,wubj1,18,Black,288
MU-subject2_list2_sent11_0001.wav,jibj2,19,Black,289
MU-subject2_list2_sent12_0001.wav,0idw2,20,Black,290
MU-subject2_list2_sent15_0001.wav,wubw2,21,Black,291
MU-subject2_list2_sent17_0001.wav,0ikw2,22,Black,292
MU-subject2_list2_sent2_0001.wav,jibw2,23,Black,293
MU-subject2_list2_sent20_0001.wav,wagw2,24,Black,294
MU-subject2_list2_sent21_0001.wav,0udw2,25,Black,295
MU-subject2_list2_sent22_0001.wav,wagj2,26,Black,296
MU-subject2_list2_sent23_0001.wav,wukj2,27,Black,297
MU-subject2_list2_sent27_0001.wav,0atj2,28,Black,298
MU-subject2_list2_sent3_0001.wav,watw2,29,Black,299
MU-subject2_list2_sent31_0001.wav,jukw2,30,Black,300
MU-subject2_list2_sent32_0001.wav,jidj2,31,Black,301
MU-subject2_list2_sent33_0001.wav,wabj2,32,Black,302
MU-subject2_list2_sent35_0001.wav,wabw2,33,Black,303
MU-subject2_list2_sent36_0001.wav,jikj2,34,Black,304
MU-subject2_list2_sent5_0001.wav,wudj2,35,Black,305
MU-subject2_list2_sent8_0001.wav,wubj2,36,Black,306
MU-subject2_list3_sent11_0001.wav,jibj3,37,Black,307
MU-subject2_list3_sent12_0001.wav,0idw3,38,Black,308
MU-subject2_list3_sent15_0001.wav,wubw3,39,Black,309
MU-subject2_list3_sent17_0001.wav,0ikw3,40,Black,310
MU-subject2_list3_sent2_0001.wav,jibw3,41,Black,311
MU-subject2_list3_sent20_0001.wav,wagw3,42,Black,312
MU-subject2_list3_sent21_0001.wav,0udw3,43,Black,313
MU-subject2_list3_sent22_0001.wav,wagj3,44,Black,314
MU-subject2_list3_sent23_0001.wav,wukj3,45,Black,315
MU-subject2_list3_sent27_0001.wav,0atj3,46,Black,316
MU-subject2_list3_sent3_0001.wav,watw3,47,Black,317
MU-subject2_list3_sent31_0001.wav,jukw3,48,Black,318
MU-subject2_list3_sent32_0001.wav,jidj3,49,Black,319
MU-subject2_list3_sent33_0001.wav,wabj3,50,Black,320
MU-subject2_list3_sent35_0001.wav,wabw3,51,Black,321
MU-subject2_list3_sent36_0001.wav,jikj3,52,Black,322
MU-subject2_list3_sent5_0001.wav,wudj3,53,Black,323
MU-subject2_list3_sent8_0001.wav,wubj3,54,Black,324
MU-subject2_list4_sent11_0001.wav,jibj4,55,Black,325
MU-subject2_list4_sent12_0001.wav,0idw4,56,Black,326
MU-subject2_list4_sent15_0001.wav,wubj4,72,Black,327
MU-subject2_list4_sent17_0001.wav,0ikw4,58,Black,328
MU-subject2_list4_sent2_0001.wav,jibw4,59,Black,329
MU-subject2_list4_sent20_0001.wav,wagw4,60,Black,330
MU-subject2_list4_sent21_0001.wav,0udw4,61,Black,331
MU-subject2_list4_sent22_0001.wav,wagw4,60,Black,332
MU-subject2_list4_sent23_0001.wav,wukj4,63,Black,333
MU-subject2_list4_sent27_0001.wav,0atj4,64,Black,334
MU-subject2_list4_sent3_0001.wav,watw4,65,Black,335
MU-subject2_list4_sent31_0001.wav,jukw4,66,Black,336
MU-subject2_list4_sent32_0001.wav,jidj4,67,Black,337
MU-subject2_list4_sent33_0001.wav,wabj4,68,Black,338
MU-subject2_list4_sent35_0001.wav,wabw4,69,Black,339
MU-subject2_list4_sent36_0001.wav,jikj4,70,Black,340
MU-subject2_list4_sent5_0001.wav,wudj4,71,Black,341
MU-subject2_list4_sent8_0001.wav,wubj4,72,Black,342
MU-subject2_list5_sent11_0001.wav,jibj5,90,Black,343
MU-subject2_list5_sent12_0001.wav,0idw5,74,Black,344
MU-subject2_list5_sent15_0001.wav,wubw5,75,Black,345
MU-subject2_list5_sent17_0001.wav,0ikw5,76,Black,346
MU-subject2_list5_sent2_0001.wav,jibw5,73,Black,347
MU-subject2_list5_sent20_0001.wav,wagw5,77,Black,348
MU-subject2_list5_sent21_0001.wav,0udw5,78,Black,349
MU-subject2_list5_sent22_0001.wav,wagj5,79,Black,350
MU-subject2_list5_sent23_0001.wav,wukj5,80,Black,351
MU-subject2_list5_sent27_0001.wav,0atj5,81,Black,352
MU-subject2_list5_sent3_0001.wav,watw5,82,Black,353
MU-subject2_list5_sent31_0001.wav,jukw5,83,Black,354
MU-subject2_list5_sent32_0001.wav,jidj5,84,Black,355
MU-subject2_list5_sent33_0001.wav,wabw5,86,Black,356
MU-subject2_list5_sent35_0001.wav,wabw5,86,Black,357
MU-subject2_list5_sent36_0001.wav,jikj5,87,Black,358
MU-subject2_list5_sent5_0001.wav,wudj5,88,Black,359
MU-subject2_list5_sent8_0001.wav,wubj5,89,Black,360
MU-subject5_list1_sent11_0001.wav,jibj1,1,Black,361
MU-subject5_list1_sent12_0001.wav,0idw1,2,Black,362
MU-subject5_list1_sent15_0001.wav,wubw1,3,Black,363
MU-subject5_list1_sent17_0001.wav,0ikw1,4,Black,364
MU-subject5_list1_sent2_0001.wav,jibw1,5,Black,365
MU-subject5_list1_sent20_0001.wav,wagw1,6,Black,366
MU-subject5_list1_sent21_0001.wav,0udw1,7,Black,367
MU-subject5_list1_sent22_0001.wav,wagj1,8,Black,368
MU-subject5_list1_sent23_0001.wav,wukj1,9,Black,369
MU-subject5_list1_sent27_0001.wav,0atj1,10,Black,370
MU-subject5_list1_sent3_0001.wav,watw1,11,Black,371
MU-subject5_list1_sent31_0001.wav,jukw1,12,Black,372
MU-subject5_list1_sent32_0001.wav,jidj1,13,Black,373
MU-subject5_list1_sent33_0001.wav,wabj1,14,Black,374
MU-subject5_list1_sent35_0001.wav,wabw1,15,Black,375
MU-subject5_list1_sent36_0001.wav,jikj1,16,Black,376
